,followers_count,text,location,description,statuses_count,screen_name,following,favourites_count,friends_count,created_at,retweet_count,listed_count,user_id,verified,tweet_id
87,146,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,"Patriotism is when love of your own people comes first; nationalism, when hate for people other than your own comes first- Charles de Gaulle",2635,medsane,163,1925,163,Tue Jun 09 18:05:00 +0000 2015,41,3,3315560518,False,694206351757545473
88,36,@s_kc1 #orthodox tea does it! I cn get full by seeing; dont need Pica for Zika :D,Earth,A very common man: Simple Living Simple Thinking ----- Simplicity what I admire the most !!,246,T_GC11,52,6,52,Thu Apr 08 14:00:27 +0000 2010,0,1,130844220,False,694206346820890624
89,214,"Retweeted Jason Pontin (@jason_pontin):

The Growing Arsenal of Techniques for Fighting Zika Virus... https://t.co/YZpFQfI4il","Lakhimpur, Assam","Learning by traveling, Webaholic, Social Media buff, Teacher",772,rajubarthakur,123,23,123,Wed Jul 08 06:12:32 +0000 2009,0,8,54817278,False,694206345034117120
90,342,"Brazil’s Health Ministry reported fewer confirmed cases of a rare brain defect that may be tied to the Zika virus, NBC News reported. In",,,1445,bunovynevaz,539,0,539,Sun Feb 16 16:22:37 +0000 2014,0,1,2347094148,False,694206343880839169
91,228,"RT @actionhealthinc: Facts on #Zika Virus

The world's latest health scare is a seemingly minor illness that carries a killer wrapped... ht…",,Journalist. Christian. Sister.,2730,Lara_Adejoro,154,17,154,Mon Jan 27 12:57:12 +0000 2014,1,3,2313607686,False,694206343020965888
92,416,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Brazil,"mãe, escritora, cidadã do mundo.
mother,  writer, world citizen.",4205,CinderelaRS,1995,253,1995,Wed Sep 15 14:49:23 +0000 2010,11,5,191068047,False,694206341028659202
93,5,RT @GulshanMWankar: #WingsVsWheels | Why is @TataMotors worried about the #ZikaVirus outbreak? https://t.co/lL9zrW4mxY #HTAuto @htTweets ht…,,,80,BhambriSaab,58,2,58,Thu Nov 19 16:29:11 +0000 2015,6,1,4227603244,False,694206335299276800
94,2,Interesting public health story about Zika and the media #PUBHLT2011 The sketchy numbers behind Brazil’s Zika crisis https://t.co/63Rw0s4VS3,"Pittsburgh, PA",DrPH Student in Epidemiology at the University of Pittsburgh Graduate School of Public Health. Interest/research focus emerging infectious diseases,2,HannahPolglase,57,1,57,Mon Feb 01 16:02:51 +0000 2016,0,0,4869668596,False,694206334179368961
95,241,#Zika: Colombia cases in pregnant women double in a week. https://t.co/s0utn7P4AR H/T @katywatson,"Manhattan, NY","The media relations account of Americas Society/Council of the Americas and its magazine, Americas Quarterly. Email: mediarelations@as-coa.org. Anyone can DM.",906,ASCOAMedia,774,386,774,Wed Nov 04 19:09:55 +0000 2015,0,9,4114038053,False,694206333139173376
96,34388,Do not have a #Zika Freaka(out). Here's how to deal with Zika fears and still #travel. https://t.co/5XQ1ZtSWAz https://t.co/G8svKkm4X8,"Marco Island, Florida","Witty travel writer/blogger, social media smartpants, water lover, international adventure and luxury traveler. Always trying to lose 5 pounds.(was a Bostonian)",11677,BlBrTravel,20773,784,20773,Sun Jun 03 01:50:37 +0000 2012,1,729,597996609,False,694206332866596867
97,1611,"Research Round Up #3: Ebola, Homelessness, Homeopathy, IBS, Research Parasites, Quacks,… https://t.co/9mcCkFfwea https://t.co/rcV8SHNTvX","New Delhi, India","Skeptic Oslerphile,Sr Research Assoc @ThePHFI Zoonoses-Emerging Infections-Public Health-Antimicrobial Resistance-#meded-#MedHist-#OpenAccess-#HCSM Opinions own",12958,scepticemia,1030,7,1030,Wed Nov 10 19:08:13 +0000 2010,0,125,214172784,False,694206332564480000
98,10680,"Aussie diagnosed with Zika after Bali monkey bite, experts warn of missed cases https://t.co/GMPlxSaygI",Sydney Australia,The Medical Journal of Australia (MJA) is Australia's leading peer-reviewed general medical journal. RTs are not endorsements. Also tweeting for MJA InSight.,14887,theMJA,926,3087,926,Tue Jun 08 04:33:12 +0000 2010,0,298,153287840,False,694206320308670464
99,214,RT @jason_pontin: The Growing Arsenal of Techniques for Fighting Zika Virus https://t.co/uV0VYMuplt &gt;@TechReview,"Lakhimpur, Assam","Learning by traveling, Webaholic, Social Media buff, Teacher",772,rajubarthakur,123,23,123,Wed Jul 08 06:12:32 +0000 2009,3,8,54817278,False,694206314960932865
100,557,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,,"Soy periodista independiente, con énfasis en turismo y medio ambiente, pensionada de El Colombiano. Me encanta viajar, el campo y los bolos.",1767,lillyvelez28,420,3950,420,Tue Jul 19 22:43:11 +0000 2011,33,8,338671378,False,694206636223762433
101,128512,"RT @bbcworldservice: Health Check's guide to the Zika virus. Post your concerns, we'll put them to our experts. https://t.co/jrLog76gDU htt…",@BBCRadio4,"http://t.co/Ino0bTmn2V @BBCRadio4 programme. Informing, entertaining, surprising. Join us at 10am weekdays, 4pm Sat. Presented by @whjm and @janegarvey1.",7285,BBCWomansHour,5914,2663,5914,Tue Jul 27 13:47:41 +0000 2010,76,1536,171496247,False,694206633682026496
102,32,Zika virus is spreading at a dangerous rate. How worried should you be? https://t.co/G3sKIxV3nB,,,598,Simar512,153,29,153,Tue Feb 17 14:02:12 +0000 2015,0,0,3024054397,False,694206629483565056
103,3280,RT @bermaninstitute: WHO to Decide on Response to Zika Virus https://t.co/iL3TPRSAEq #Bioethics,New York City,"ER MD, Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https://t.co/DdtPoE6r84) Co-Author, #TheFootballDecision @Amazon",14257,DrRobertGlatter,3695,9076,3695,Thu Apr 26 12:35:39 +0000 2012,1,340,563691118,False,694206627709325313
104,1173,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/r9K8Ys4rha,"Pearl River, New York",Pearl River Patch is your source for local news.,9525,PearlRiverPatch,316,1,316,Wed Jun 23 20:57:45 +0000 2010,0,24,158855363,False,694206618934906881
105,2829,Experts: Anti Birth Control &amp; Abortion Christian doctrine is causing the Zika virus outbreak to explode https://t.co/4McvWdPXmC,#UniteBlue      North Carolina,"Retired #NavyChief, X-#bodybuilder, #Artist,Competitive Shooter #Atheist; #Humanist, Animal lover. Blocking Ignorant GOP FAKE Patriots Daily :)~",21395,CraigCo62,3143,3365,3143,Mon Sep 02 04:14:13 +0000 2013,0,94,1721163391,False,694206618557419520
106,1596,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/DgsP2vmqKV,"New City, NY",New City Patch is your source for local news.,12248,NewCityPatch,51,7,51,Tue Apr 06 18:05:54 +0000 2010,0,54,130226736,False,694206616946765824
107,1826,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/vvUwxZZEVo,"Nyack & Piermont, NY",Nyack-Piermont Patch is your source for local news.,13669,NyackPatch,55,0,55,Tue Jun 22 19:44:23 +0000 2010,0,41,158467267,False,694206615101247488
108,714,#FollowForFollow WHO meets to decide if Zika virus is a global emergency: The UN health agency warned las... https://t.co/O3ZOBuhJhk #tfb,Kenya,Mention me after you tap that follow button for an instant followback. :),79137,_Dirty_Water_,114,10,114,Thu Jul 19 21:04:22 +0000 2012,0,35,705784747,False,694206612680998913
109,2033,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/7RXO1EQGww,,"Local news and conversation from Hudson Valley, NY Patches",6231,HVPatch,871,41,871,Tue Jul 10 18:33:10 +0000 2012,0,46,632210824,False,694206612601491461
110,2553,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,En pèlerinage sur terre.,Je revendique le droit de donner mon avis sur tout et n'importe quoi. Ce compte est accessoirement mon mur des lamentations.,63435,PierreChrist_,691,9419,691,Fri Mar 06 13:15:41 +0000 2009,41,66,23061341,False,694206609422172161
111,67,GM Mosquitoes With Possible Link To Zika Virus Awaiting Release In Florida https://t.co/X3y1Qz6bM7,,,33454,racketnews,29,0,29,Wed Jan 27 04:45:13 +0000 2010,0,29,108837407,False,694206608360931328
112,2583,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/R4Xp0sFgDN,Bedford,Bedford-Katonah Patch is your source for local news.,8471,bedkatonahpatch,455,3,455,Fri Mar 05 15:41:16 +0000 2010,0,79,120138344,False,694206607832403968
113,2044,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/tutt2wd7J3,"New Rochelle, NY",New Rochelle Patch is your source for local news.,6909,NewRoPatch,206,0,206,Wed Jun 23 21:03:51 +0000 2010,0,54,158857042,False,694206607014518785
114,98,RT @scicurious: Check out my links from last week! Spiders in hordes. Zika! Bed bugs! A buggy week that... https://t.co/M81MTZOBKh,,Science.,92,wyorgb,191,111,191,Sat Sep 14 20:30:43 +0000 2013,1,31,1864899704,False,694206606884655104
115,342,RT @HelenBranswell: Revision: @WHO is holding a news conference today about the emergency committee meeting on #Zika virus. 18:30 Geneva ti…,,"Journalist, begeistert von Wissenschaft, schreibt außerdem über Medien und Düsseldorf",1526,RainerKurlemann,678,222,678,Tue Oct 22 07:55:27 +0000 2013,9,31,2148562602,False,694206606444208128
116,1826,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/wOyi1b2AQ4,"Nyack & Piermont, NY",Nyack-Piermont Patch is your source for local news.,13669,NyackPatch,55,0,55,Tue Jun 22 19:44:23 +0000 2010,0,41,158467267,False,694206605911416832
117,858,RT @AP: VIDEO: World Health Organization holds crisis meeting on Zika Virus: https://t.co/j5I48Fm08p,#ConnectTheLeft #p2 #Fem2,"Independent, progressive, No ideology but democracy. Love #Paris, food, arts, science. Living=learning. #WeStandWithParis Also local at @GinaMakesWaves",29498,GinaInTheBurg,1710,3110,1710,Wed Feb 15 01:11:32 +0000 2012,71,150,492702318,False,694206600307937280
118,142,[AW Sports] Top woman golfer monitoring Zika situation ahead of Rio Games https://t.co/9BPvsHomBr,"London, Nigeria ",Google has it,2784,iamyemiyezi,138,0,138,Sun Aug 09 23:41:45 +0000 2015,0,2,3411445181,False,694206592753881088
119,2078,A doctor connected to Putnam Hospital Center says local cases will be brought in by humans bitten elsewhere. https://t.co/EPWAjtnFqr,"Hastings-on-Hudson, NY",Rivertowns Patch is your source for local news.,11328,RivertownsPatch,699,0,699,Sat May 08 11:45:29 +0000 2010,0,56,141558822,False,694206591244079104
120,1615,Zika Update | The Scientist Magazine® https://t.co/3xzPqFHtfv,Planet Earth,Not related to the movie //  I want to be a goat. También se habla Español,51291,Klovn,1054,346,1054,Tue Feb 17 00:41:24 +0000 2009,0,91,21048720,False,694206586194124800
121,497,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Brasil,impermanência,73949,mepalmeiro,609,2031,609,Wed Sep 28 07:54:25 +0000 2011,11,46,381394563,False,694206585439150080
122,983,Meet the family of Brazilian doctors who sounded the alarm on Zika and microcephaly https://t.co/pr1cjgnwMc,"Boston, San Francisco & beyond","Healthcare/public health issues, technology and progressive politics. MPH 2016 @harvardchansph, ex @practicefusion",10846,lisabari,530,15131,530,Thu Mar 26 19:04:21 +0000 2009,0,99,26820772,False,694206579202199553
123,2939,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/mnzVYjFEmM,"Scarsdale, NY",Scarsdale Patch is your source for local news.,9306,ScarsdalePatch,1191,7,1191,Mon Dec 21 17:04:27 +0000 2009,0,72,98423036,False,694206576329031680
124,131,"Taking bad thing as joke, comedian said Dengue with WiFi =  #ZikaVirus. Outbreak caused by release of GM mosquitoes? https://t.co/LnSIj8XzUW","Kingston, Jamaica W.I.","#SocialJustice activist, liberal pragmatist, mom, grant writer aiming 4 balance, single standard guiding living, empowered, privileged & radiating gratefulness.",1516,nicolewesth,88,315,88,Fri Dec 17 01:43:17 +0000 2010,0,9,227519373,False,694206572772331522
125,105,"RT @frontlinepbs: .@WHO warns that the Zika virus is ""spreading explosively."" Where did it come from? 

MAP: https://t.co/UN4Rs7ophY https:…",California,#Medical #Interpreting is a skill that helps #bridge the #language and #cultural #gap. I make a difference in a #patient's #clinical #encounter!,609,smurphy2001,237,311,237,Wed Sep 29 22:06:23 +0000 2010,12,2,196778434,False,694206564933054464
126,1173,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/xqnzcUdQqm,"Pearl River, New York",Pearl River Patch is your source for local news.,9525,PearlRiverPatch,316,1,316,Wed Jun 23 20:57:45 +0000 2010,0,24,158855363,False,694206562294890497
127,22,"RT @VIralBuzzNewss: As Zika virus spreads, Tata will get prepared for the India start of its hatchback Zic... -  https://t.co/P1lfSlOROv",Boston,I really have got great goals. I launch businesses. Consistently have a positive mindset. Social marketing strategist,7842,THilderley,76,1497,76,Thu Jan 07 17:12:45 +0000 2016,774,1,4736414489,False,694206561942528000
128,1596,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/O0OOGZHD7E,"New City, NY",New City Patch is your source for local news.,12248,NewCityPatch,51,7,51,Tue Apr 06 18:05:54 +0000 2010,0,54,130226736,False,694206559279149056
129,2119,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/dEyCy0w5bu,"Chappaqua-Mount Kisco, NY",ChapKisco Patch is your source for local news.,12522,ChapKiscoPatch,642,2,642,Thu Dec 03 22:52:00 +0000 2009,0,65,94434053,False,694206546637643776
130,1568,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/pK2y8jzqCj,New York,Port Chester Patch is your source for local news.,6375,PChesterPatch,307,0,307,Tue Apr 06 18:08:44 +0000 2010,0,43,130227549,False,694206545878339584
131,1309,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Minnesota,"We knit together the work of many Minnesotans in a powerful and unified call to #ActOnClimate—a call that is global, scientific, and specific.
RT ≠ Endorsement",4174,MN_350,978,454,978,Wed Sep 29 20:53:13 +0000 2010,11,93,196753919,False,694206545559711745
132,3280,RT @bermaninstitute: Via @NPR: Zika Virus Isn't The First Disease To Spark A Debate About Abortion https://t.co/ZRxoytnBqs #Bioethics,New York City,"ER MD, Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https://t.co/DdtPoE6r84) Co-Author, #TheFootballDecision @Amazon",14257,DrRobertGlatter,3695,9076,3695,Thu Apr 26 12:35:39 +0000 2012,3,340,563691118,False,694206544527884290
133,1020,Contracting Zika in Hudson Valley Unlikely: Infectious Disease Specialist https://t.co/2UtC6hlCcN,"Pelham , NY",Pelham Patch is your source for local news.,5120,PelhamPatch,178,1,178,Wed Jun 23 20:59:17 +0000 2010,0,36,158855780,False,694206543089143809
134,23,"WHO Holds Emergency Meeting On Zika; U.S. President Obama, Brazil President Rousseff Discuss Outbreak; U.S. Se... https://t.co/t5QQFsb5nY",London,,2264,ICHLibGH,20,0,20,Wed Sep 07 13:02:47 +0000 2011,0,0,369489075,False,694206535430373376
135,2114,RT @BlBrTravel: Do not have a #Zika Freaka(out). Here's how to deal with Zika fears and still #travel. https://t.co/5XQ1ZtSWAz https://t.co…,"Barcelona, Spain","The authority on #Barcelona's best spots, both secret & not-so-secret. And we offer private #tours. Check out our  tours and services at http://t.co/dYtBEgZveR.",51471,bcn_exp,2007,2777,2007,Tue Aug 04 14:31:15 +0000 2009,1,610,62831986,False,694206531508793344
136,98,RT @sciam: Update: More than 40 cases of #Zika virus have been confirmed in the U.S. See our exclusive map to find out where: https://t.co/…,,Science.,92,wyorgb,191,111,191,Sat Sep 14 20:30:43 +0000 2013,50,31,1864899704,False,694206530900594688
137,3090,As the ZIKA virus continues to spread we are highlighting the most seriously affected areas https://t.co/TiEal02udO,UK,"Traveleads is one of the UK’s leading TMCs – with specialist teams working in corporate, oil & gas, sport, TV/film travel and exclusive leisure travel",1331,TraveleadsUK,2999,66,2999,Tue Jan 11 14:31:30 +0000 2011,0,33,236852854,False,694206527301926913
